School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-11 20:15:32,2019-06-11 12:05:00,2019-06-11 20:10:00,30.3,12.5,30.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-07 19:36:37,2019-06-07 11:27:00,2019-06-07 20:09:00,14.1,8.5,15.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-06 20:15:44,2019-06-06 12:06:00,2019-06-06 20:09:00,15.5,9.8,20.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-05 20:15:51,2019-06-05 12:07:00,2019-06-05 20:09:00,19.7,8.9,26.9
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-04 20:16:00,2019-06-04 12:07:00,2019-06-04 20:09:00,22.1,7.3,23.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-03 20:15:32,2019-06-03 12:07:00,2019-06-03 20:08:00,21.5,8.2,27.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-02 20:15:45,2019-06-02 12:07:00,2019-06-02 20:08:00,23.7,11.0,27.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-01 20:15:46,2019-06-01 12:07:00,2019-06-01 20:08:00,24.0,11.4,27.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-31 20:00:58,2019-05-31 11:53:00,2019-05-31 20:08:00,23.9,11.7,26.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-30 20:00:59,2019-05-30 11:53:00,2019-05-30 20:08:00,21.7,10.1,25.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-29 19:59:57,2019-05-29 11:52:00,2019-05-29 20:08:00,19.7,9.9,19.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-28 20:00:01,2019-05-28 11:52:00,2019-05-28 20:08:00,13.4,11.1,17.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-27 20:00:34,2019-05-27 11:53:00,2019-05-27 20:07:00,14.5,10.9,21.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-26 20:01:08,2019-05-26 11:54:00,2019-05-26 20:07:00,15.4,8.1,16.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-25 20:00:18,2019-05-25 11:53:00,2019-05-25 20:07:00,12.8,8.6,16.9
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-24 20:00:26,2019-05-24 11:53:00,2019-05-24 20:07:00,13.6,10.7,24.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-23 20:00:55,2019-05-23 11:54:00,2019-05-23 20:07:00,17.3,11.5,21.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-22 20:00:43,2019-05-22 11:54:00,2019-05-22 20:07:00,17.1,10.7,18.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-21 19:59:58,2019-05-21 11:53:00,2019-05-21 20:07:00,13.6,8.8,19.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-20 20:00:32,2019-05-20 11:53:00,2019-05-20 20:07:00,13.8,9.6,15.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-19 20:00:10,2019-05-19 11:53:00,2019-05-19 20:07:00,14.1,8.2,22.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-18 20:00:07,2019-05-18 11:53:00,2019-05-18 20:07:00,21.1,9.1,22.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-17 20:01:01,2019-05-17 11:54:00,2019-05-17 20:07:00,13.0,9.7,15.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-16 20:00:15,2019-05-16 11:53:00,2019-05-16 20:07:00,12.8,10.9,14.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-05-15 20:00:45,2019-05-15 11:54:00,2019-05-15 20:07:00,14.2,8.7,15.1
