School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-01 11:45:00,2019-06-01 11:53:00,2019-06-01 11:52:00,29.0,11.2,29.0
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-31 11:45:00,2019-05-31 11:53:00,2019-05-31 11:52:00,25.4,10.4,25.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-30 11:45:00,2019-05-30 11:53:00,2019-05-30 11:51:00,22.2,8.7,22.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-29 11:45:00,2019-05-29 11:53:00,2019-05-29 11:51:00,17.9,10.4,17.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-28 11:45:00,2019-05-28 11:54:00,2019-05-28 11:51:00,14.7,11.8,19.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-27 11:45:00,2019-05-27 11:54:00,2019-05-27 11:51:00,16.4,13.3,20.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-26 11:45:00,2019-05-26 11:54:00,2019-05-26 11:51:00,16.2,12.4,20.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-25 11:45:00,2019-05-25 11:54:00,2019-05-25 11:51:00,20.4,13.7,20.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-24 11:45:00,2019-05-24 11:54:00,2019-05-24 11:51:00,16.0,13.9,26.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-05-23 11:45:00,2019-05-23 11:54:00,2019-05-23 11:51:00,26.4,9.3,27.0
