School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-30 17:15:51,2019-06-30 12:01:00,2019-06-30 17:13:00,29.9,19.8,33.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-29 17:15:27,2019-06-29 12:01:00,2019-06-29 17:13:00,32.2,19.2,32.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-28 17:15:51,2019-06-28 12:02:00,2019-06-28 17:13:00,31.4,19.3,33.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-27 17:15:43,2019-06-27 12:02:00,2019-06-27 17:13:00,32.3,21.9,31.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-26 17:15:38,2019-06-26 12:02:00,2019-06-26 17:12:00,29.7,18.9,30.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-25 17:15:45,2019-06-25 12:02:00,2019-06-25 17:12:00,28.1,20.9,31.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-24 17:15:44,2019-06-24 12:03:00,2019-06-24 17:12:00,30.0,17.5,30.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-23 17:15:39,2019-06-23 12:03:00,2019-06-23 17:12:00,26.8,13.9,26.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-22 17:15:35,2019-06-22 12:03:00,2019-06-22 17:12:00,24.1,16.4,26.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-21 17:15:36,2019-06-21 12:03:00,2019-06-21 17:11:00,23.9,21.1,31.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-20 17:15:44,2019-06-20 12:04:00,2019-06-20 17:11:00,28.9,21.4,30.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-19 17:15:35,2019-06-19 12:04:00,2019-06-19 17:11:00,27.1,20.1,29.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-18 17:15:38,2019-06-18 12:04:00,2019-06-18 17:11:00,27.7,20.3,31.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-17 17:15:41,2019-06-17 12:04:00,2019-06-17 17:10:00,30.0,20.4,30.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-16 17:15:32,2019-06-16 12:04:00,2019-06-16 17:10:00,27.2,18.2,27.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-15 17:15:19,2019-06-15 12:04:00,2019-06-15 17:10:00,24.0,10.3,24.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-14 17:15:29,2019-06-14 12:05:00,2019-06-14 17:10:00,19.6,14.4,23.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-13 17:15:49,2019-06-13 12:05:00,2019-06-13 17:10:00,20.1,15.0,23.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-12 17:15:31,2019-06-12 12:05:00,2019-06-12 17:09:00,21.8,14.2,24.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-11 17:15:29,2019-06-11 12:06:00,2019-06-11 17:09:00,22.0,16.0,21.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-09 17:15:42,2019-06-09 12:06:00,2019-06-09 17:09:00,19.0,18.3,26.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-08 17:15:26,2019-06-08 12:06:00,2019-06-08 17:09:00,25.6,18.5,25.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-07 17:15:26,2019-06-07 12:06:00,2019-06-07 17:08:00,25.0,19.9,29.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-06 17:15:43,2019-06-06 12:07:00,2019-06-06 17:08:00,28.3,20.1,28.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-05 17:15:30,2019-06-05 12:07:00,2019-06-05 17:08:00,24.1,13.9,24.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-06-04 17:15:50,2019-06-04 12:07:00,2019-06-04 17:08:00,21.0,7.8,21.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-29 16:59:29,2019-05-29 11:52:00,2019-05-29 17:07:00,30.5,20.4,31.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-28 17:00:56,2019-05-28 11:54:00,2019-05-28 17:07:00,27.6,17.9,27.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-27 17:00:03,2019-05-27 11:53:00,2019-05-27 17:07:00,25.0,19.7,31.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-26 16:59:57,2019-05-26 11:53:00,2019-05-26 17:07:00,29.6,18.2,29.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-25 17:01:04,2019-05-25 11:54:00,2019-05-25 17:07:00,25.1,17.0,28.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-05-24 17:00:24,2019-05-24 11:54:00,2019-05-24 17:06:00,24.5,19.1,29.4
