School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-03 16:44:46,2019-06-03 12:01:00,2019-06-03 16:44:00,17.6,10.4,24.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-02 16:44:44,2019-06-02 12:01:00,2019-06-02 16:43:00,20.3,12.1,24.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-01 16:44:22,2019-06-01 12:01:00,2019-06-01 16:43:00,22.9,10.6,25.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-31 16:44:44,2019-05-31 12:01:00,2019-05-31 16:43:00,22.6,14.2,22.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-30 16:44:32,2019-05-30 12:01:00,2019-05-30 16:43:00,16.6,9.4,17.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-29 16:44:44,2019-05-29 12:02:00,2019-05-29 16:43:00,10.2,6.6,10.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-28 16:44:25,2019-05-28 12:01:00,2019-05-28 16:43:00,9.8,10.8,25.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-27 16:44:47,2019-05-27 12:02:00,2019-05-27 16:43:00,23.2,13.4,28.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-26 16:44:43,2019-05-26 12:02:00,2019-05-26 16:42:00,26.9,10.1,26.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-25 16:44:43,2019-05-25 12:02:00,2019-05-25 16:42:00,20.9,7.0,21.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-24 16:44:26,2019-05-24 12:02:00,2019-05-24 16:42:00,18.8,14.4,19.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-23 16:44:43,2019-05-23 12:02:00,2019-05-23 16:42:00,17.6,10.2,21.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-22 16:44:09,2019-05-22 12:02:00,2019-05-22 16:42:00,17.6,10.2,18.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-21 16:44:49,2019-05-21 12:02:00,2019-05-21 16:42:00,16.5,11.6,27.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-20 16:44:37,2019-05-20 12:02:00,2019-05-20 16:42:00,24.8,13.4,24.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-19 16:44:43,2019-05-19 12:03:00,2019-05-19 16:42:00,13.4,9.1,22.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-18 16:44:26,2019-05-18 12:02:00,2019-05-18 16:42:00,19.3,9.7,19.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-17 16:44:34,2019-05-17 12:02:00,2019-05-17 16:42:00,11.4,5.5,19.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-16 16:44:24,2019-05-16 12:02:00,2019-05-16 16:42:00,16.5,5.3,17.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-05-15 16:44:34,2019-05-15 12:03:00,2019-05-15 16:42:00,11.9,5.1,11.6
